Time,Pressure before pump (Arith. Mean),Pressure after pump (Arith. Mean),Differential pressure (Arith. Mean),Flow rate (Arith. Mean),Tank temperature (Arith. Mean),Temperature TS inlet (Arith. Mean),Temperature TS outlet (Arith. Mean),Bypass temperature (Arith. Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2021-12-07 12:30:00.443,0.331668,0.592182,0.640661,1300.577837,-1.388072,-1.202666,-0.777514,25.051065,2.499,6481.6,108.02666666666667
2021-12-07 12:30:02.943,0.332077,0.592398,0.639844,1300.210814,-1.388419,-1.199181,-0.780722,25.031988,2.5,6484.1,108.06833333333334
2021-12-07 12:30:04.944,0.332762,0.59255,0.638454,1301.434323,-1.35552,-1.198148,-0.778772,25.03031,2.001,6486.101,108.10168333333333
2021-12-07 12:30:07.443,0.330809,0.592674,0.64033,1301.10988,-1.388387,-1.207288,-0.77846,25.019547,2.499,6488.6,108.14333333333335
2021-12-07 12:30:09.442,0.327119,0.593375,0.642275,1294.547858,-1.394968,-1.188786,-0.778044,25.007348,1.999,6490.599,108.17665000000001
2021-12-07 12:30:11.942,0.327408,0.593179,0.642167,1290.026828,-1.396977,-1.202436,-0.777677,24.999274,2.5,6493.099,108.21831666666667
2021-12-07 12:30:13.943,0.3277,0.593212,0.641109,1292.735014,-1.398381,-1.203224,-0.782048,24.986607,2.001,6495.1,108.25166666666668
2021-12-07 12:30:16.442,0.330221,0.591278,0.640477,1294.753662,-1.379931,-1.197991,-0.774415,24.98057,2.499,6497.599,108.29331666666667
2021-12-07 12:30:18.942,0.331248,0.592735,0.642203,1300.754622,-1.371921,-1.20016,-0.777419,24.96978,2.5,6500.099,108.33498333333334
2021-12-07 12:30:20.943,0.331992,0.593073,0.642092,1302.794058,-1.375215,-1.200074,-0.77811,24.974595,2.001,6502.1,108.36833333333334
2021-12-07 12:30:22.942,0.332181,0.59243,0.641706,1302.346151,-1.380794,-1.20703,-0.783557,24.973217,1.999,6504.099,108.40165
2021-12-07 12:30:25.442,0.330694,0.592281,0.641135,1301.340055,-1.378198,-1.197361,-0.776096,24.967752,2.5,6506.599,108.44331666666668
2021-12-07 12:30:27.941,0.33087,0.592749,0.642322,1302.560735,-1.399416,-1.202666,-0.781874,24.968172,2.499,6509.098,108.48496666666666
2021-12-07 12:30:29.943,0.330824,0.592568,0.641107,1302.873746,-1.395174,-1.209271,-0.779171,24.965581,2.002,6511.1,108.51833333333335
2021-12-07 12:30:32.442,0.330462,0.591957,0.641638,1302.270187,-1.399679,-1.196153,-0.773943,24.970326,2.499,6513.599,108.55998333333334
2021-12-07 12:30:34.441,0.330488,0.592259,0.641981,1301.973681,-1.382828,-1.20132,-0.781589,24.962912,1.999,6515.598,108.5933
2021-12-07 12:30:36.940,0.331107,0.592711,0.64183,1302.381501,-1.386759,-1.212225,-0.785656,24.972217,2.499,6518.097,108.63494999999999
2021-12-07 12:30:39.439,0.330605,0.591736,0.641605,1302.677709,-1.389647,-1.206237,-0.778775,24.965126,2.499,6520.596,108.6766
2021-12-07 12:30:41.441,0.330397,0.592028,0.642089,1302.800739,-1.412351,-1.191569,-0.77327,24.969843,2.002,6522.598,108.70996666666666
2021-12-07 12:30:43.442,0.331034,0.591443,0.640686,1302.551245,-1.396084,-1.211296,-0.770628,24.967309,2.001,6524.599,108.74331666666667
2021-12-07 12:30:45.941,0.331519,0.59269,0.641502,1303.42106,-1.389279,-1.205502,-0.772787,24.971587,2.499,6527.098,108.78496666666666
2021-12-07 12:30:48.440,0.331509,0.5921,0.641131,1302.428668,-1.385708,-1.209651,-0.784028,24.976052,2.499,6529.597,108.82661666666667
2021-12-07 12:30:50.938,0.331366,0.591354,0.640712,1300.904232,-1.386653,-1.20545,-0.77804,24.979939,2.498,6532.095,108.86825
2021-12-07 12:30:53.440,0.331335,0.592242,0.641259,1301.955475,-1.404038,-1.205565,-0.771069,24.983322,2.502,6534.597,108.90995
2021-12-07 12:30:55.439,0.331202,0.592608,0.642601,1303.904395,-1.379875,-1.186226,-0.760915,24.983325,1.999,6536.596,108.94326666666666
2021-12-07 12:30:57.440,0.332071,0.592808,0.642234,1303.739377,-1.405075,-1.203683,-0.771547,24.988904,2.001,6538.597,108.97661666666666
2021-12-07 12:30:59.939,0.330893,0.592547,0.641657,1304.730415,-1.384553,-1.208758,-0.760234,24.988869,2.499,6541.096,109.01826666666666
2021-12-07 12:31:02.439,0.331384,0.592879,0.642964,1303.456488,-1.395559,-1.201596,-0.758723,24.991713,2.5,6543.596,109.05993333333332
2021-12-07 12:31:04.939,0.3319,0.592404,0.642185,1302.837906,-1.398447,-1.195243,-0.759825,24.992186,2.5,6546.096,109.10159999999999
2021-12-07 12:31:07.438,0.331426,0.59136,0.640601,1300.650235,-1.389942,-1.206741,-0.766441,25.005155,2.499,6548.595,109.14325000000001
2021-12-07 12:31:09.938,0.332308,0.593795,0.64303,1301.745956,-1.395244,-1.200546,-0.763186,24.997909,2.5,6551.095,109.18491666666667
2021-12-07 12:31:12.439,0.325146,0.594933,0.642406,1302.236296,-1.404064,-1.205009,-0.774422,25.006941,2.501,6553.596,109.22659999999999
2021-12-07 12:31:14.937,0.305547,0.59884,0.643885,1245.666074,-1.391748,-1.215902,-0.770476,25.01067,2.498,6556.094,109.26823333333333
2021-12-07 12:31:17.439,0.306854,0.601171,0.646372,1233.514405,-1.411542,-1.206143,-0.765453,25.011876,2.502,6558.596,109.30993333333332
2021-12-07 12:31:19.939,0.330477,0.594183,0.643563,1265.873808,-1.397344,-1.206846,-0.769959,25.01676,2.5,6561.096,109.35159999999999
2021-12-07 12:31:22.437,0.333704,0.592989,0.641948,1306.560267,-1.409213,-1.212143,-0.764688,25.019709,2.498,6563.594,109.39323333333333
2021-12-07 12:31:24.938,0.333159,0.591228,0.641321,1306.634465,-1.396901,-1.198218,-0.771016,25.019014,2.501,6566.095,109.43491666666667
2021-12-07 12:31:27.438,0.333329,0.590552,0.641101,1307.722208,-1.400679,-1.195541,-0.770597,25.029407,2.5,6568.595,109.47658333333334
2021-12-07 12:31:29.937,0.334227,0.591776,0.641513,1308.84526,-1.386759,-1.206868,-0.771789,25.035569,2.499,6571.094,109.51823333333333
2021-12-07 12:31:32.436,0.334209,0.591558,0.640962,1308.894313,-1.397735,-1.205029,-0.772052,25.043291,2.499,6573.593,109.55988333333333
2021-12-07 12:31:34.938,0.334229,0.592788,0.642923,1308.523405,-1.384673,-1.210236,-0.76813,25.040377,2.502,6576.095,109.60158333333334
2021-12-07 12:31:36.938,0.333727,0.591039,0.640805,1308.590915,-1.417084,-1.219565,-0.776535,25.042135,2.0,6578.095,109.63491666666667
2021-12-07 12:31:39.437,0.333314,0.590247,0.64015,1308.349063,-1.390382,-1.206185,-0.769793,25.039614,2.499,6580.594,109.67656666666667
2021-12-07 12:31:41.936,0.334034,0.591144,0.6409,1309.658418,-1.397578,-1.20692,-0.770213,25.037933,2.499,6583.093,109.71821666666666
2021-12-07 12:31:44.436,0.334059,0.59089,0.640281,1311.443532,-1.394487,-1.213542,-0.775477,25.04804,2.5,6585.593,109.75988333333333
2021-12-07 12:31:46.935,0.334055,0.590909,0.640227,1309.731998,-1.398103,-1.214641,-0.776254,25.048334,2.499,6588.092,109.80153333333332
2021-12-07 12:31:49.435,0.334847,0.592781,0.642859,1311.163987,-1.39138,-1.198622,-0.766537,25.047493,2.5,6590.592,109.8432
2021-12-07 12:31:51.935,0.334962,0.59181,0.641729,1313.159036,-1.394434,-1.211915,-0.77406,25.052974,2.5,6593.092,109.88486666666667
2021-12-07 12:31:54.434,0.334314,0.590886,0.640771,1311.222474,-1.39784,-1.203349,-0.771422,25.054532,2.499,6595.591,109.92651666666667
2021-12-07 12:31:56.936,0.33365,0.589444,0.63926,1309.556478,-1.397793,-1.206195,-0.773746,25.052397,2.502,6598.093,109.96821666666666
2021-12-07 12:31:59.435,0.3342,0.590629,0.640216,1310.126314,-1.380614,-1.219893,-0.769741,25.041242,2.499,6600.592,110.00986666666667
2021-12-07 12:32:01.936,0.333539,0.589368,0.639065,1310.879866,-1.39879,-1.216954,-0.774638,25.053551,2.501,6603.093,110.05154999999999
2021-12-07 12:32:04.435,0.335673,0.591503,0.641532,1310.962112,-1.39742,-1.20608,-0.771316,25.045497,2.499,6605.592,110.0932
2021-12-07 12:32:06.935,0.334574,0.591079,0.640693,1310.864395,-1.406269,-1.217662,-0.769696,25.050471,2.5,6608.092,110.13486666666667
2021-12-07 12:32:09.434,0.335013,0.591953,0.641649,1311.322675,-1.400232,-1.208894,-0.764603,25.052781,2.499,6610.591,110.17651666666667
2021-12-07 12:32:11.934,0.334557,0.590978,0.640326,1310.400458,-1.389942,-1.207161,-0.757463,25.062811,2.5,6613.091,110.21818333333334
2021-12-07 12:32:14.435,0.335437,0.592432,0.641663,1311.933714,-1.392777,-1.216349,-0.756045,25.066959,2.501,6615.592,110.25986666666667
2021-12-07 12:32:16.935,0.334488,0.591117,0.641064,1310.775757,-1.394667,-1.203434,-0.754417,25.068849,2.5,6618.092,110.30153333333332
2021-12-07 12:32:19.434,0.335204,0.591228,0.641153,1312.107326,-1.385025,-1.207866,-0.746577,25.078906,2.499,6620.591,110.34318333333334
2021-12-07 12:32:21.935,0.335392,0.590764,0.640105,1311.264441,-1.383571,-1.216849,-0.762881,25.08074,2.501,6623.092,110.38486666666667
2021-12-07 12:32:24.434,0.335028,0.591001,0.641054,1313.27518,-1.399574,-1.212698,-0.754613,25.077803,2.499,6625.591,110.42651666666667
2021-12-07 12:32:26.934,0.334719,0.590556,0.640656,1312.284318,-1.40556,-1.211233,-0.757843,25.079901,2.5,6628.091,110.46818333333334
2021-12-07 12:32:29.434,0.335152,0.591648,0.641293,1314.063811,-1.396107,-1.21191,-0.755349,25.089255,2.5,6630.591,110.50985
2021-12-07 12:32:31.935,0.334633,0.590277,0.640502,1313.330586,-1.397058,-1.21286,-0.756951,25.090766,2.501,6633.092,110.55153333333332
2021-12-07 12:32:33.935,0.335657,0.591327,0.640888,1313.527319,-1.390375,-1.204405,-0.75317,25.09576,2.0,6635.092,110.58486666666666
2021-12-07 12:32:36.434,0.334429,0.590612,0.640572,1314.49586,-1.401149,-1.210019,-0.751462,25.090988,2.499,6637.591,110.62651666666667
2021-12-07 12:32:38.933,0.335707,0.591396,0.640911,1314.260025,-1.383502,-1.212908,-0.752197,25.1016,2.499,6640.09,110.66816666666666
2021-12-07 12:32:41.432,0.334948,0.591631,0.641844,1315.009037,-1.407609,-1.214011,-0.757765,25.090463,2.499,6642.589,110.70981666666667
2021-12-07 12:32:43.932,0.334845,0.591056,0.640987,1314.791593,-1.399787,-1.207717,-0.756793,25.099269,2.5,6645.089,110.75148333333333
2021-12-07 12:32:46.432,0.335301,0.591505,0.640723,1312.941238,-1.408607,-1.210649,-0.757922,25.097922,2.5,6647.589,110.79315
2021-12-07 12:32:48.932,0.334947,0.591377,0.641505,1312.974289,-1.400102,-1.199635,-0.757476,25.098744,2.5,6650.089,110.83481666666667
2021-12-07 12:32:51.431,0.335839,0.591257,0.64065,1312.605409,-1.394742,-1.216374,-0.762335,25.103911,2.499,6652.588,110.87646666666666
2021-12-07 12:32:53.933,0.334486,0.591167,0.640906,1314.42964,-1.392545,-1.213227,-0.760362,25.1031,2.502,6655.09,110.91816666666666
2021-12-07 12:32:56.432,0.334137,0.590598,0.640006,1313.977024,-1.41554,-1.211437,-0.758185,25.104016,2.499,6657.589,110.95981666666667
2021-12-07 12:32:58.931,0.331689,0.591652,0.640789,1307.941541,-1.413807,-1.205555,-0.755244,25.102808,2.499,6660.088,111.00146666666666
2021-12-07 12:33:01.432,0.334664,0.591182,0.640458,1308.136945,-1.40346,-1.212335,-0.754642,25.102995,2.501,6662.589,111.04315
2021-12-07 12:33:03.931,0.335173,0.591638,0.64115,1314.641134,-1.404773,-1.204977,-0.75351,25.106958,2.499,6665.088,111.0848
2021-12-07 12:33:06.431,0.335057,0.590932,0.640502,1313.553036,-1.400784,-1.214382,-0.754274,25.102523,2.5,6667.588,111.12646666666666
2021-12-07 12:33:08.931,0.335454,0.591638,0.641157,1314.48454,-1.392483,-1.215586,-0.760181,25.10722,2.5,6670.088,111.16813333333333
2021-12-07 12:33:11.432,0.334714,0.590953,0.640748,1313.803764,-1.402253,-1.211338,-0.75863,25.107404,2.501,6672.589,111.20981666666667
2021-12-07 12:33:13.930,0.334856,0.591442,0.641025,1314.293986,-1.402515,-1.214746,-0.756819,25.104068,2.498,6675.087,111.25145
2021-12-07 12:33:16.431,0.334931,0.590993,0.640807,1314.349582,-1.408526,-1.216454,-0.753787,25.090221,2.501,6677.588,111.29313333333333
2021-12-07 12:33:18.929,0.335646,0.591676,0.641072,1314.375113,-1.418691,-1.216479,-0.761704,25.085578,2.498,6680.086,111.33476666666667
2021-12-07 12:33:21.431,0.334981,0.590475,0.639863,1314.418329,-1.415688,-1.209396,-0.750758,25.082735,2.502,6682.588,111.37646666666666
2021-12-07 12:33:23.930,0.334748,0.591085,0.640844,1313.571388,-1.395477,-1.208811,-0.749991,25.072918,2.499,6685.087,111.41811666666668
2021-12-07 12:33:26.430,0.33521,0.590023,0.640292,1315.328866,-1.406294,-1.207087,-0.7527,25.061057,2.5,6687.587,111.45978333333333
2021-12-07 12:33:28.930,0.335425,0.590749,0.640885,1313.780809,-1.409973,-1.218055,-0.753983,25.05033,2.5,6690.087,111.50145
2021-12-07 12:33:31.431,0.335401,0.590256,0.639962,1314.650205,-1.388084,-1.21433,-0.754642,25.047725,2.501,6692.588,111.54313333333333
2021-12-07 12:33:33.929,0.335723,0.590808,0.640602,1314.197765,-1.404038,-1.21254,-0.752145,25.043396,2.498,6695.086,111.58476666666667
2021-12-07 12:33:36.428,0.337465,0.592138,0.642113,1315.231665,-1.393534,-1.21317,-0.755821,25.044552,2.499,6697.585,111.62641666666667
2021-12-07 12:33:38.930,0.336514,0.590074,0.63926,1314.190224,-1.410335,-1.217741,-0.757633,25.046308,2.502,6700.087,111.66811666666668
2021-12-07 12:33:41.429,0.334898,0.587898,0.637793,1311.056446,-1.405613,-1.199935,-0.749203,25.0383,2.499,6702.586,111.70976666666667
2021-12-07 12:33:43.930,0.335485,0.588283,0.637662,1309.281243,-1.412592,-1.215589,-0.752752,25.041794,2.501,6705.087,111.75145
2021-12-07 12:33:46.429,0.336356,0.589119,0.638911,1312.26392,-1.416275,-1.211962,-0.746367,25.049647,2.499,6707.586,111.79310000000001
2021-12-07 12:33:48.928,0.33562,0.58953,0.63951,1314.426053,-1.407872,-1.212908,-0.747995,25.042135,2.499,6710.085,111.83475
2021-12-07 12:33:51.429,0.334794,0.588436,0.637637,1314.143094,-1.400732,-1.218948,-0.742675,25.03665,2.501,6712.586,111.87643333333334
2021-12-07 12:33:53.928,0.334633,0.588564,0.637966,1312.822377,-1.40325,-1.219946,-0.741955,25.041662,2.499,6715.085,111.91808333333333
2021-12-07 12:33:56.428,0.334979,0.589345,0.638606,1315.794503,-1.408603,-1.214802,-0.748396,25.043211,2.5,6717.585,111.95975
2021-12-07 12:33:58.927,0.33387,0.58795,0.637966,1313.478941,-1.406086,-1.206973,-0.746472,25.045497,2.499,6720.084,112.0014
2021-12-07 12:34:01.427,0.334034,0.588902,0.638168,1312.807283,-1.403828,-1.219788,-0.758395,25.045392,2.5,6722.584,112.04306666666666
2021-12-07 12:34:03.928,0.33387,0.587659,0.637637,1311.788518,-1.414953,-1.208924,-0.754012,25.045836,2.501,6725.085,112.08475
2021-12-07 12:34:06.429,0.334101,0.588153,0.637666,1313.353209,-1.405927,-1.218528,-0.761884,25.047463,2.501,6727.586,112.12643333333334
2021-12-07 12:34:08.928,0.333223,0.587226,0.633275,1312.486548,-1.401517,-1.219683,-0.759236,25.044709,2.499,6730.085,112.16808333333333
2021-12-07 12:34:11.427,0.334139,0.588163,0.636447,1313.146885,-1.413229,-1.215061,-0.756924,25.034623,2.499,6732.584,112.20973333333333
2021-12-07 12:34:13.927,0.334893,0.589323,0.638735,1314.551375,-1.391254,-1.214249,-0.758723,25.046848,2.5,6735.084,112.2514
2021-12-07 12:34:16.427,0.335439,0.590048,0.639308,1315.599949,-1.397029,-1.219919,-0.758303,25.04228,2.5,6737.584,112.29306666666666
2021-12-07 12:34:18.926,0.3347,0.588332,0.638385,1315.211449,-1.413409,-1.203014,-0.75363,25.028417,2.499,6740.083,112.33471666666667
2021-12-07 12:34:21.426,0.334994,0.587996,0.637853,1312.837071,-1.400599,-1.215089,-0.759458,25.026894,2.5,6742.583,112.37638333333332
2021-12-07 12:34:23.927,0.335761,0.588712,0.638977,1315.301973,-1.400914,-1.222124,-0.75552,25.019701,2.501,6745.084,112.41806666666666
2021-12-07 12:34:26.427,0.334979,0.587849,0.637654,1314.934218,-1.406741,-1.214984,-0.748904,25.012979,2.5,6747.584,112.45973333333333
2021-12-07 12:34:28.928,0.335852,0.589076,0.638779,1315.766225,-1.399997,-1.220522,-0.747451,25.008726,2.501,6750.085,112.50141666666667
2021-12-07 12:34:31.426,0.335024,0.588042,0.637984,1314.464837,-1.400754,-1.223598,-0.748346,25.004889,2.498,6752.583,112.54305
2021-12-07 12:34:33.927,0.335021,0.58843,0.638323,1314.789707,-1.419047,-1.223146,-0.749288,25.000433,2.501,6755.084,112.58473333333333
2021-12-07 12:34:36.426,0.335782,0.589129,0.639168,1315.610887,-1.401884,-1.217635,-0.74747,24.999638,2.499,6757.583,112.62638333333332
2021-12-07 12:34:38.926,0.33492,0.587428,0.637769,1315.626723,-1.407029,-1.21433,-0.74446,25.001745,2.5,6760.083,112.66805
2021-12-07 12:34:41.425,0.33503,0.587558,0.637139,1314.733582,-1.399941,-1.219946,-0.74873,24.997222,2.499,6762.582,112.70970000000001
2021-12-07 12:34:43.924,0.335795,0.58795,0.637719,1314.627928,-1.409132,-1.218475,-0.748363,24.997012,2.499,6765.081,112.75135
2021-12-07 12:34:46.426,0.335277,0.588497,0.638577,1314.580454,-1.413012,-1.217111,-0.75102,24.996182,2.502,6767.583,112.79305
2021-12-07 12:34:48.924,0.334677,0.589373,0.638797,1308.262276,-1.412756,-1.219578,-0.750989,24.994963,2.498,6770.081,112.83468333333333
2021-12-07 12:34:51.423,0.335671,0.588833,0.638311,1308.31133,-1.412546,-1.217845,-0.75393,24.992021,2.499,6772.58,112.87633333333333
2021-12-07 12:34:53.925,0.336694,0.589003,0.638797,1310.842163,-1.405402,-1.217636,-0.745562,24.995552,2.502,6775.082,112.91803333333334
2021-12-07 12:34:56.424,0.33578,0.589289,0.639186,1312.363914,-1.424363,-1.20671,-0.747102,24.983616,2.499,6777.581,112.95968333333333
2021-12-07 12:34:58.925,0.33505,0.587842,0.637581,1311.986461,-1.411752,-1.221467,-0.758525,24.989726,2.501,6780.082,113.00136666666667
2021-12-07 12:35:01.424,0.335801,0.588925,0.639223,1313.86571,-1.405666,-1.215324,-0.754403,24.989395,2.499,6782.581,113.04301666666667
2021-12-07 12:35:03.924,0.335342,0.587737,0.638525,1314.497506,-1.400732,-1.20693,-0.748343,24.989935,2.5,6785.081,113.08468333333333
2021-12-07 12:35:06.423,0.335778,0.588276,0.638528,1316.891941,-1.398628,-1.221364,-0.752827,24.98598,2.499,6787.58,113.12633333333333
2021-12-07 12:35:08.925,0.334998,0.587097,0.637012,1315.960398,-1.408708,-1.223199,-0.755849,24.98096,2.502,6790.082,113.16803333333334
2021-12-07 12:35:11.424,0.335276,0.586644,0.63665,1315.382599,-1.414962,-1.222152,-0.762492,24.979466,2.499,6792.581,113.20968333333333
2021-12-07 12:35:13.922,0.3369,0.589245,0.640083,1318.073002,-1.406926,-1.220051,-0.756452,24.979361,2.498,6795.079,113.25131666666667
2021-12-07 12:35:16.423,0.336407,0.588637,0.638529,1318.155375,-1.404589,-1.220129,-0.75909,24.966824,2.501,6797.58,113.29299999999999
2021-12-07 12:35:18.923,0.335996,0.587826,0.63826,1318.310021,-1.423541,-1.206164,-0.75762,24.968714,2.5,6800.08,113.33466666666666
2021-12-07 12:35:21.423,0.33587,0.586549,0.636482,1316.597602,-1.411151,-1.219657,-0.756203,24.969869,2.5,6802.58,113.37633333333333
2021-12-07 12:35:23.923,0.336544,0.587532,0.638099,1317.161493,-1.418501,-1.216664,-0.758933,24.966089,2.5,6805.08,113.41799999999999
2021-12-07 12:35:26.422,0.336657,0.587366,0.637419,1317.387804,-1.405114,-1.217504,-0.758303,24.975383,2.499,6807.579,113.45965
2021-12-07 12:35:28.922,0.336816,0.587396,0.637245,1317.512658,-1.396422,-1.226616,-0.756872,24.976682,2.5,6810.079,113.50131666666667
2021-12-07 12:35:31.423,0.338625,0.587084,0.637265,1315.074368,-1.423087,-1.217741,-0.755376,24.971827,2.501,6812.58,113.54299999999999
2021-12-07 12:35:33.923,0.338976,0.589483,0.638929,1312.122306,-1.411151,-1.214984,-0.757935,24.97176,2.5,6815.08,113.58466666666666
2021-12-07 12:35:36.423,0.338176,0.589239,0.638984,1309.981783,-1.402752,-1.229684,-0.759773,24.986252,2.5,6817.58,113.62633333333333
2021-12-07 12:35:38.922,0.338085,0.589949,0.639216,1308.488677,-1.416328,-1.226879,-0.759025,24.981305,2.499,6820.079,113.66798333333332
2021-12-07 12:35:41.423,0.340082,0.588235,0.637938,1306.117929,-1.413589,-1.21984,-0.754904,24.986051,2.501,6822.58,113.70966666666666
2021-12-07 12:35:43.922,0.341512,0.590127,0.639488,1301.792857,-1.406401,-1.227929,-0.758238,24.988029,2.499,6825.079,113.75131666666667
2021-12-07 12:35:46.422,0.341149,0.589259,0.639264,1302.236365,-1.416318,-1.215747,-0.75207,24.985579,2.5,6827.579,113.79298333333332
2021-12-07 12:35:48.921,0.339411,0.588566,0.638275,1302.894677,-1.420634,-1.221416,-0.760706,24.980727,2.499,6830.078,113.83463333333334
2021-12-07 12:35:51.420,0.339035,0.5891,0.639135,1307.87928,-1.416538,-1.226774,-0.759603,24.979046,2.499,6832.577,113.87628333333333
2021-12-07 12:35:53.922,0.338319,0.588291,0.638195,1309.607377,-1.419676,-1.221572,-0.758263,24.978441,2.502,6835.079,113.91798333333332
2021-12-07 12:35:56.420,0.338572,0.588776,0.638866,1308.93016,-1.418113,-1.214011,-0.755086,24.971324,2.498,6837.577,113.95961666666668
2021-12-07 12:35:58.919,0.338579,0.589049,0.639322,1308.756586,-1.404983,-1.225408,-0.754561,24.974791,2.499,6840.076,114.00126666666667
2021-12-07 12:36:01.421,0.338485,0.588848,0.638897,1309.831712,-1.423402,-1.215642,-0.750443,24.97062,2.502,6842.578,114.04296666666667
2021-12-07 12:36:03.920,0.338738,0.588137,0.637653,1310.579117,-1.416695,-1.217162,-0.758238,24.967332,2.499,6845.077,114.08461666666668
2021-12-07 12:36:06.421,0.339075,0.588428,0.637894,1309.315176,-1.417682,-1.223619,-0.756426,24.971984,2.501,6847.578,114.1263
2021-12-07 12:36:08.920,0.339001,0.587459,0.637561,1311.460195,-1.419899,-1.225881,-0.755191,24.965073,2.499,6850.077,114.16795
2021-12-07 12:36:11.419,0.339833,0.588858,0.638686,1313.514788,-1.418744,-1.222992,-0.760286,24.961764,2.499,6852.576,114.2096
2021-12-07 12:36:13.919,0.339723,0.588577,0.638305,1313.228787,-1.419047,-1.229969,-0.758053,24.962012,2.5,6855.076,114.25126666666667
2021-12-07 12:36:16.419,0.340112,0.589568,0.639936,1314.214745,-1.426044,-1.225671,-0.754456,24.958402,2.5,6857.576,114.29293333333334
2021-12-07 12:36:18.920,0.339952,0.589767,0.640142,1316.262025,-1.431904,-1.217321,-0.753592,24.949047,2.501,6860.077,114.33461666666668
